time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
36500,41.75,1.79,17.25,2.49,18.25,2.17
36750,39.75,4.49,17.75,2.95,18.75,2.49
37000,36.00,0.00,23.25,1.30,15.50,5.68
37250,36.00,2.12,20.00,1.73,18.50,2.29
37500,32.75,3.27,9.67,2.62,9.50,4.50
37750,39.25,0.83,15.67,2.62,12.00,4.24
38000,41.25,0.83,20.25,0.83,18.75,1.48
38250,36.67,0.47,21.50,2.87,20.67,0.47
38500,35.25,3.27,20.00,4.74,15.50,4.82
38750,30.33,4.03,14.67,2.49,10.25,5.40
39000,38.00,2.12,20.25,1.30,18.33,1.89
39250,43.00,1.58,17.75,4.09,14.00,5.72
39500,35.25,4.44,18.50,5.12,13.33,3.09
39750,34.50,1.50,23.75,0.43,16.00,4.32
40000,33.75,1.92,15.67,2.87,20.00,0.82
40250,36.00,3.00,11.75,6.02,15.50,1.66
40500,43.33,1.70,19.25,1.09,19.67,1.89
40750,36.25,4.92,16.25,4.97,16.50,1.12
41000,33.75,1.30,24.50,0.87,17.50,2.29
41250,35.33,7.41,17.67,2.87,20.00,1.22
41500,35.00,5.34,17.67,0.47,14.00,1.41
41750,38.50,1.12,14.50,2.50,15.00,2.16
42000,36.00,2.12,18.00,4.30,21.33,2.05
42250,34.50,1.50,19.75,3.63,17.00,5.05
42500,30.50,6.87,14.00,5.52,15.50,2.69
42750,36.00,0.00,12.75,3.56,8.75,2.95
43000,39.75,1.30,17.75,1.92,10.50,2.50
43250,38.25,4.82,13.75,3.03,19.00,2.55
43500,34.50,1.50,24.00,1.00,13.75,4.02
43750,34.00,4.74,20.75,2.28,15.00,2.24
44000,36.25,2.17,16.50,3.20,13.25,3.63
44250,42.00,2.12,17.33,0.94,9.67,1.25
44500,40.00,4.85,16.00,2.00,17.33,2.62
44750,35.25,1.30,24.00,0.00,15.75,4.82
45000,39.33,2.36,22.00,2.45,19.00,1.41
45250,31.25,7.56,11.50,4.15,13.25,5.31
45500,39.00,2.24,16.25,1.09,18.25,1.79
45750,37.75,1.79,14.75,5.85,15.75,5.12
46000,35.67,0.47,25.33,1.25,10.50,6.42
46250,34.00,4.74,22.00,1.22,19.75,1.92
46500,36.00,2.55,11.67,1.25,17.50,2.87
46750,41.25,1.30,15.25,2.95,14.75,2.68
47000,39.00,4.06,17.50,4.33,18.75,5.12
47250,36.00,0.00,24.00,2.12,13.25,4.92
47500,32.50,4.50,17.50,4.50,18.50,2.18
47750,32.50,4.61,12.67,5.73,12.50,1.50
48000,40.75,1.64,8.33,3.30,6.00,5.00
48250,39.67,2.87,19.00,1.63,15.00,2.12
48500,35.50,1.50,18.75,3.77,18.50,4.15
48750,34.00,1.41,24.00,0.00,7.67,5.25
49000,33.00,6.52,19.33,2.05,18.50,3.84
49250,38.67,0.47,14.33,0.94,18.50,2.29
49500,42.00,1.41,15.50,4.82,16.25,2.95
49750,34.75,4.76,13.75,7.46,15.75,2.28
50000,36.00,0.00,19.75,3.03,14.50,4.97
50250,34.25,6.61,17.00,3.16,15.50,2.60
50500,37.00,2.35,18.25,2.05,14.00,1.22
50750,41.75,0.43,18.75,1.30,16.50,4.50
51000,39.00,3.67,14.50,2.50,22.00,1.41
51250,34.75,1.30,27.67,0.94,9.67,5.44
51500,32.75,2.17,22.75,3.42,18.50,2.06
51750,28.00,6.16,19.25,1.92,14.67,4.19
52000,40.00,2.83,15.33,6.65,16.00,1.22
52250,42.67,1.25,17.67,4.03,18.67,0.94
52500,35.25,4.44,22.25,1.92,12.25,6.18
52750,35.75,0.43,22.00,1.22,13.67,3.30
53000,35.00,5.43,18.25,2.38,8.50,5.22
53250,34.75,4.09,15.00,3.00,9.25,4.97
53500,41.25,1.30,18.00,0.00,12.75,5.36
53750,39.00,4.95,14.75,1.92,16.50,1.12
54000,34.00,2.12,23.67,0.47,17.67,1.25
54250,36.33,4.50,20.75,1.79,17.67,3.40
54500,33.25,4.15,14.75,2.95,14.00,2.12
54750,40.00,1.22,19.25,1.48,14.00,1.41
55000,37.50,1.50,16.67,1.25,16.75,3.70
55250,36.50,0.87,21.75,2.49,19.00,4.85
55500,34.25,1.30,23.25,0.83,15.50,3.57
55750,30.00,4.95,15.00,2.94,13.67,1.70
56000,37.75,1.79,19.25,1.09,12.75,1.30
56250,40.67,1.25,18.33,1.25,14.50,7.89
56500,36.50,0.87,19.75,3.03,18.75,2.49
56750,36.75,1.30,15.33,0.47,16.00,0.82
57000,32.00,7.45,20.00,2.00,14.50,0.50
57250,39.00,2.12,14.50,2.60,17.00,5.15
57500,42.75,2.28,12.00,3.67,14.67,2.05
57750,34.25,4.60,11.50,0.87,17.00,4.06
58000,34.25,1.79,19.75,2.95,16.25,2.38
58250,33.75,5.12,15.25,1.92,14.25,1.92
58500,36.67,0.94,14.50,2.18,15.33,2.49
58750,39.50,1.50,15.50,2.29,13.33,1.89
59000,39.25,0.43,12.67,1.70,19.50,1.66
59250,34.33,2.36,16.00,2.94,19.25,4.44
59500,35.25,1.30,25.25,1.09,14.00,2.12
59750,32.75,4.44,22.00,1.22,18.00,3.00
60000,36.75,4.82,15.25,6.57,22.75,1.79
60250,43.75,1.30,18.67,3.30,15.00,3.56
60500,36.00,4.24,21.50,2.87,19.25,5.54
60750,34.50,1.50,22.75,2.77,15.67,2.49
61000,31.50,5.72,21.25,2.95,16.00,5.87
61250,38.50,2.87,17.75,2.28,15.00,1.87
61500,43.00,1.87,19.25,2.68,14.33,4.11
61750,36.75,3.27,12.67,5.91,15.33,5.79
62000,34.75,1.79,19.67,1.25,17.33,0.47
62250,34.00,5.34,17.33,6.24,15.67,1.89
62500,38.33,0.94,15.00,4.95,15.33,4.71
62750,43.67,0.94,21.00,0.00,21.50,1.50
63000,41.60,2.06,16.80,4.07,14.50,3.50
63250,35.33,1.70,23.33,1.70,19.75,4.60
63500,34.50,1.50,22.75,4.60,12.25,3.56
63750,32.25,5.76,20.75,2.17,17.25,1.30
64000,38.75,2.17,17.00,1.22,17.25,2.49
64250,42.00,0.71,16.67,1.25,19.00,1.22
64500,37.25,1.30,23.25,4.92,20.00,4.74
64750,36.00,2.12,24.50,1.12,13.75,6.10
65000,34.25,5.12,21.33,2.05,19.00,1.63
65250,39.00,1.41,15.50,4.33,16.00,1.22
65500,41.33,0.94,13.75,2.68,18.00,4.32
65750,39.00,2.55,16.25,3.70,19.25,1.48
66000,35.75,1.79,25.00,1.41,24.67,2.62
66250,36.00,3.54,23.25,1.30,17.00,4.06
66500,29.67,7.93,17.67,0.47,18.50,0.50
66750,40.00,1.58,12.50,4.27,13.50,3.35
67000,42.67,1.70,15.75,1.30,15.67,1.70
67250,34.50,4.97,16.25,7.01,18.67,3.86
67500,34.50,1.50,24.50,1.80,17.25,3.90
67750,30.00,6.36,20.67,1.70,22.33,1.25
68000,37.25,2.68,18.50,2.87,13.50,2.69
68250,43.00,1.00,17.00,2.74,15.75,2.28
68500,36.00,4.90,15.50,8.14,14.33,6.24
68750,36.00,0.00,27.50,0.87,19.50,4.03
69000,37.33,3.86,24.00,1.22,20.33,2.05
69250,31.67,5.44,19.00,1.41,17.00,4.90
69500,40.60,1.36,17.00,1.26,19.00,2.74
69750,40.33,1.25,15.00,8.49,17.33,5.19
70000,37.25,1.30,22.00,5.87,20.75,4.44
70250,34.50,3.35,25.00,1.58,15.25,2.95
70500,33.00,6.28,22.00,0.82,18.25,2.68
70750,39.75,1.48,15.50,3.64,16.50,5.12
71000,43.25,1.30,16.50,4.39,18.33,2.05
71250,36.75,2.59,20.25,7.29,22.00,3.81
71500,33.00,5.79,26.00,2.12,15.00,6.40
71750,33.67,7.54,19.67,3.40,18.50,2.87
72000,39.50,1.50,14.67,0.47,20.00,1.41
72250,41.25,1.30,14.00,4.74,13.75,1.79
72500,36.75,1.30,22.50,4.03,17.00,8.19
72750,36.00,0.00,27.50,0.50,9.50,6.50
73000,36.00,0.00,27.50,0.50,9.50,6.50
73250,35.00,6.75,16.69,6.19,16.62,4.43
73500,35.00,6.75,16.69,6.19,16.62,4.43
73750,43.00,1.00,14.33,2.87,19.00,0.00
74000,33.75,2.49,24.25,3.90,19.00,1.87
74250,34.67,3.09,24.33,4.50,18.67,4.99
74500,35.00,7.12,13.67,8.34,18.50,5.12
74750,40.75,1.79,12.00,6.04,17.25,4.44
75000,39.00,5.61,14.50,2.87,17.50,4.27
75250,35.00,3.54,26.00,2.00,20.25,3.77
75500,36.00,0.00,24.00,5.20,15.75,3.77
75750,30.25,5.85,18.25,4.44,18.50,3.20
76000,37.75,2.05,17.00,2.16,13.67,3.40
76250,42.50,1.50,15.75,1.92,13.00,1.22
76500,36.33,4.50,16.25,9.63,17.33,1.70
76750,36.00,0.00,26.50,1.12,17.25,3.34
77000,31.25,7.63,20.25,3.90,21.33,0.47
77250,36.20,3.25,11.50,6.58,14.60,2.65
77500,42.00,0.00,10.00,2.45,13.00,4.55
77750,42.50,1.80,15.25,5.21,19.50,1.66
78000,34.67,2.62,19.00,3.74,17.50,5.89
78250,35.50,1.50,26.50,0.50,13.25,5.54
78500,32.75,7.76,19.25,6.18,17.25,3.49
78750,35.75,5.63,15.25,3.49,16.25,3.77
79000,41.25,1.92,17.00,3.00,17.67,3.09
79250,34.25,3.70,13.75,7.01,16.00,3.67
79500,34.00,1.73,25.25,0.83,18.25,1.79
79750,35.50,5.02,23.00,2.12,16.50,2.06
80000,33.50,7.30,15.75,4.49,17.75,3.11
80250,40.00,1.22,16.50,4.50,13.00,5.00
80500,39.25,2.38,14.25,3.70,17.50,2.29
80750,36.25,0.43,23.75,3.49,13.00,7.07
81000,35.75,2.95,23.67,4.03,17.00,7.79
81250,35.00,4.18,17.00,2.83,16.75,2.59
81500,41.50,1.50,14.00,1.41,16.50,2.06
81750,42.33,2.05,12.50,4.15,20.00,2.16
82000,34.00,2.83,20.50,3.35,19.33,3.40
82250,36.00,0.00,27.00,0.00,18.00,2.94
82500,36.00,3.67,21.00,2.74,20.50,2.50
82750,34.25,5.45,15.25,4.66,16.75,3.49
83000,42.00,2.12,16.50,2.69,18.75,4.15
83250,39.75,5.12,13.50,5.68,17.25,2.77
83500,34.75,2.17,23.50,0.87,17.75,4.55
83750,36.00,4.64,22.00,3.08,16.25,1.92
84000,30.25,12.89,21.00,2.45,19.33,2.36
84250,41.75,1.09,14.50,3.28,18.75,1.92
84500,41.33,0.94,17.25,4.66,15.33,2.49
84750,36.50,1.50,23.00,2.35,16.25,4.26
85000,36.25,2.49,23.00,1.00,12.33,4.78
85250,29.75,4.26,18.00,1.87,16.75,2.77
85500,40.50,3.20,15.50,4.15,18.50,2.69
85750,44.33,0.94,20.33,0.47,20.67,2.62
86000,38.75,2.38,16.50,5.02,20.00,3.00
86250,35.00,3.00,23.00,1.73,20.50,2.87
86500,29.00,5.20,19.25,3.34,19.50,2.60
86750,35.33,3.86,14.00,2.35,19.00,2.83
87000,43.50,2.06,18.00,0.82,19.33,2.05
87250,35.75,4.26,19.00,1.00,18.00,0.00
87500,34.75,1.79,25.25,1.30,17.67,3.68
87750,31.33,7.85,24.33,2.05,19.33,1.25
88000,34.67,1.89,15.67,5.25,16.00,2.74
88250,41.67,0.47,17.33,0.94,19.50,2.69
88500,41.50,2.18,17.25,3.27,16.50,3.35
88750,36.75,1.30,20.25,4.82,18.75,2.49
89000,35.25,2.49,21.75,5.12,15.25,1.30
89250,34.75,4.21,21.25,2.68,14.50,4.33
89500,39.75,1.48,16.25,3.63,21.25,1.79
89750,42.75,0.83,17.25,3.56,17.50,6.42
90000,36.00,4.24,16.00,8.00,22.00,2.16
90250,34.00,3.67,26.00,1.00,15.75,1.79
90500,35.00,6.16,20.50,4.61,16.25,1.79
90750,39.00,0.00,16.50,5.55,20.33,0.47
91000,44.25,0.43,20.25,0.83,22.25,1.30
91250,40.00,2.83,22.00,0.00,19.33,3.68
91500,35.25,2.59,24.50,0.50,18.00,3.54
91750,31.25,6.50,20.50,5.41,15.50,0.50
92000,36.50,4.33,18.67,3.09,17.50,2.60
92250,42.00,1.41,17.50,2.69,18.25,2.05
92500,34.75,4.21,17.00,9.22,20.00,4.74
92750,35.25,1.30,27.00,1.41,16.00,1.41
93000,35.67,2.87,24.75,2.59,17.67,0.47
93250,30.50,6.02,14.50,3.50,19.00,0.00
93500,42.25,2.17,17.75,2.95,18.75,1.30
93750,37.25,4.76,15.25,5.31,18.00,3.00
94000,36.25,0.43,28.25,0.83,17.00,3.32
94250,36.00,0.00,19.67,7.72,17.25,2.49
94500,31.25,3.96,16.50,4.72,19.25,1.09
94750,42.00,1.63,12.50,5.50,18.25,1.09
95000,40.25,6.02,12.00,6.16,15.75,2.28
95250,34.50,1.50,24.00,3.08,16.25,3.27
95500,33.75,3.27,23.75,2.95,18.00,3.54
95750,27.25,9.12,17.25,3.49,19.25,1.30
96000,40.00,2.92,17.67,1.25,17.67,2.05
96250,39.25,5.63,15.00,2.45,15.75,2.38
96500,34.00,2.12,24.00,3.39,19.00,2.74
96750,34.00,4.24,22.25,5.45,18.50,2.29
97000,26.50,12.50,15.00,4.90,14.67,2.49
97250,42.33,2.05,18.67,1.70,16.75,1.79
97500,39.25,5.21,13.00,7.48,16.50,5.72
97750,35.25,1.30,25.50,1.50,17.75,3.19
98000,31.50,7.53,24.67,0.94,19.25,1.48
98250,35.25,2.28,14.75,8.17,16.25,3.27
98500,41.25,1.30,19.75,0.83,17.50,3.57
98750,38.00,3.56,15.50,7.02,21.50,0.50
99000,35.75,1.79,26.50,1.50,13.75,8.04
99250,35.50,4.27,18.50,8.44,17.25,2.59
99500,34.25,7.12,14.00,5.89,16.75,3.11
99750,41.25,1.30,19.00,1.22,15.25,3.83
100000,37.75,2.05,13.75,8.50,16.50,6.18
100250,33.75,2.59,22.25,2.86,16.75,2.59
100500,31.50,3.35,15.25,2.49,11.33,3.30
100750,38.75,2.17,16.67,2.36,21.67,2.05
101000,42.25,0.43,15.00,2.12,16.75,2.68
101250,36.75,2.59,17.50,2.29,19.50,3.91
101500,34.00,4.30,18.75,1.48,19.00,2.83
101750,34.00,6.16,11.50,7.09,14.33,2.62
102000,37.25,1.30,12.67,2.62,17.25,2.49
102250,43.25,1.09,17.00,2.92,21.00,2.74
102500,35.75,5.40,16.50,1.50,11.00,6.20
102750,34.50,1.50,25.25,1.30,19.50,2.06
103000,35.67,3.68,25.00,2.55,18.00,0.82
103250,30.33,4.78,15.33,0.47,18.75,0.83
103500,40.75,1.64,17.50,2.18,15.00,7.58
103750,37.25,1.64,19.75,2.86,19.50,2.60
104000,36.25,0.43,27.00,0.00,16.75,3.03
104250,37.00,2.12,21.50,5.41,17.00,2.35
104500,32.00,7.52,16.75,2.28,19.75,1.79
104750,41.00,1.22,17.75,2.59,18.75,2.49
105000,36.25,3.19,17.00,3.74,15.67,6.02
105250,34.00,2.12,22.50,0.87,18.50,1.80
105500,30.25,6.26,19.25,3.11,21.00,1.22
105750,36.75,3.56,14.00,2.74,19.50,2.06
106000,44.00,1.00,17.75,1.09,20.25,1.92
106250,40.50,2.69,14.50,4.27,17.50,6.84
106500,35.33,3.30,24.67,1.70,17.25,4.71
106750,36.00,4.74,22.00,6.12,15.00,2.92
107000,34.50,5.59,17.50,4.50,18.50,0.50
107250,41.00,1.41,18.00,1.22,19.75,1.64
107500,38.50,4.92,15.75,3.77,21.25,1.09
107750,35.25,1.30,24.75,0.83,18.50,3.35
108000,36.00,3.67,22.67,2.62,15.33,1.70
108250,37.75,1.79,20.25,1.64,17.25,1.64
108500,44.00,1.41,19.00,1.41,21.00,0.82
108750,39.67,2.62,19.33,3.40,17.50,5.12
109000,35.00,1.41,25.00,1.41,19.50,2.69
109250,31.50,4.50,20.75,4.66,18.67,0.94
109500,37.33,3.68,15.00,3.56,15.50,2.06
109750,43.00,1.22,16.00,2.74,12.75,4.82
110000,35.50,4.82,20.00,3.74,19.67,1.89
110250,33.25,1.64,26.25,0.43,17.00,1.22
110500,30.25,5.31,16.25,3.63,18.00,1.22
110750,38.25,2.49,17.00,4.06,18.50,1.80
111000,42.75,1.30,17.67,2.87,15.33,6.24
111250,35.00,4.74,14.25,3.90,13.00,2.16
111500,35.25,1.30,24.00,0.00,20.50,2.29
111750,35.75,5.40,23.25,1.92,17.33,2.49
112000,34.00,7.07,13.75,4.76,18.33,2.05
112250,43.75,1.30,18.00,2.00,15.00,3.54
112500,39.33,3.09,17.00,3.74,13.25,7.95
112750,34.80,2.48,24.20,1.60,19.75,1.79
113000,33.67,6.24,16.75,5.36,14.33,3.30
113250,38.25,1.92,16.25,5.36,18.75,2.49
113500,41.50,0.50,17.00,3.56,15.67,4.99
113750,40.75,2.95,17.50,3.35,14.75,4.60
114000,34.75,2.77,19.25,1.30,14.50,2.29
114250,31.75,4.55,19.50,3.35,14.25,1.92
114500,36.50,3.77,11.75,4.66,20.00,1.22
114750,42.00,0.00,16.75,2.17,18.50,2.87
115000,38.00,2.12,15.00,6.96,16.75,3.77
115250,33.00,2.12,22.25,1.30,17.75,1.79
115500,28.00,5.87,16.00,3.67,15.75,3.96
115750,38.75,2.17,15.75,4.97,19.75,2.86
116000,42.50,0.87,15.00,4.74,20.33,2.05
116250,36.50,2.29,21.00,5.20,19.75,3.42
116500,34.00,4.18,24.67,0.94,16.00,4.08
116750,32.75,5.76,14.00,6.96,18.50,2.60
117000,39.67,0.94,14.50,1.66,15.33,0.47
117250,43.00,1.22,17.33,1.70,18.25,2.68
117500,39.33,2.49,11.00,2.00,20.67,2.49
117750,36.00,0.00,26.00,0.82,15.00,7.35
118000,33.00,3.67,19.75,4.15,14.25,3.34
118250,35.50,2.50,14.50,2.50,15.00,0.71
118500,42.50,0.87,13.33,3.30,13.25,3.03
118750,36.00,4.24,15.50,8.20,17.00,3.67
119000,34.00,2.12,22.50,4.50,16.00,1.87
119250,33.25,6.57,20.00,3.74,22.67,0.94
119500,39.50,1.50,17.75,1.79,16.25,1.79
119750,41.75,0.43,12.67,2.36,17.33,2.05
0,37.00,1.00,20.00,6.16,21.25,2.17
250,34.33,2.36,20.25,10.57,11.67,1.25
500,31.00,3.56,18.67,2.49,18.50,2.60
750,36.75,2.86,13.75,2.86,19.50,1.50
1000,42.00,0.71,13.25,2.05,19.00,1.87
1250,34.50,4.97,16.75,3.96,16.25,3.03
1500,34.50,1.50,24.50,0.50,16.00,0.00
1750,29.33,6.55,17.00,6.38,19.25,2.28
2000,37.25,4.02,16.50,3.84,20.75,1.92
2250,43.50,1.50,18.67,0.94,12.67,4.78
2500,36.75,2.59,11.00,4.97,20.75,1.79
2750,32.00,1.41,23.75,0.43,16.00,0.82
3000,32.25,6.18,17.50,3.57,16.75,4.32
3250,39.00,2.24,12.25,6.76,21.25,0.43
3500,42.33,0.47,11.00,5.89,19.50,4.50
3750,38.80,3.43,14.40,3.14,14.75,1.48
4000,35.00,1.41,19.33,0.94,13.25,5.63
4250,35.75,4.44,17.25,1.48,18.00,0.00
4500,37.50,1.50,12.75,5.93,16.00,1.00
4750,42.00,0.71,17.25,2.28,16.67,1.70
5000,39.00,2.24,12.75,7.46,16.75,3.27
5250,34.25,3.03,19.50,2.18,14.75,2.68
5500,30.75,6.83,15.25,3.49,12.25,1.64
5750,36.75,3.90,13.00,5.61,12.75,2.49
6000,42.75,1.09,17.50,2.18,19.25,2.49
6250,40.50,2.69,17.25,4.32,17.33,1.70
6500,34.67,3.09,18.00,0.82,20.00,1.00
6750,33.00,3.67,18.50,0.50,14.50,3.35
7000,36.00,2.16,10.75,5.26,17.00,3.56
7250,43.00,1.22,16.50,2.06,17.50,3.50
7500,39.00,3.00,18.50,2.50,18.00,2.83
7750,35.25,1.30,21.50,2.29,18.00,4.30
8000,33.50,2.87,19.00,2.45,14.67,2.49
8250,28.75,7.82,18.00,2.12,18.75,1.92
8500,42.00,1.87,16.50,1.80,21.00,2.12
8750,42.00,2.12,16.75,2.59,17.25,3.34
9000,36.33,0.47,22.50,0.50,18.50,2.50
9250,32.00,5.74,16.75,1.09,12.67,3.30
9500,36.75,2.49,17.50,3.35,16.25,1.79
9750,42.00,1.22,15.00,2.24,17.25,2.38
10000,38.25,3.77,16.33,1.25,16.50,3.64
10250,35.25,1.30,21.00,2.45,13.50,3.84
10500,35.00,2.83,16.67,1.25,16.00,0.00
10750,35.75,2.95,14.00,6.60,14.75,2.38
11000,40.33,1.25,17.67,2.49,19.25,2.49
11250,43.67,1.89,13.67,5.44,20.00,3.16
11500,36.25,3.90,18.00,3.08,13.00,3.54
11750,33.00,2.12,18.25,1.79,9.00,6.38
12000,36.50,4.09,16.50,1.50,15.33,1.70
12250,39.00,0.82,14.67,4.03,16.75,3.34
12500,42.00,0.00,16.50,4.50,15.75,1.30
12750,39.00,2.24,17.00,2.94,20.33,1.70
13000,36.75,0.83,21.00,1.87,13.00,5.48
13250,34.75,4.76,15.75,1.30,15.50,1.50
13500,31.50,5.59,16.00,3.81,17.75,1.79
13750,41.75,1.79,15.25,2.17,20.00,2.45
14000,40.50,4.50,16.50,3.57,17.00,2.24
14250,35.75,1.79,19.75,1.30,11.50,5.55
14500,37.25,2.95,16.50,2.87,16.00,1.58
14750,36.00,5.79,15.67,2.62,15.00,0.00
15000,42.50,1.50,16.50,1.50,21.25,1.92
15250,40.00,5.34,16.00,5.24,17.25,2.86
15500,34.67,3.40,19.00,4.06,14.33,3.30
15750,34.00,2.12,17.50,2.50,10.00,6.96
16000,27.80,10.50,16.67,3.40,15.40,3.67
16250,41.75,1.64,15.75,2.77,17.75,2.77
16500,40.50,3.64,16.50,2.18,19.75,2.49
16750,34.67,3.40,20.00,4.18,13.67,5.25
17000,34.50,2.60,18.75,3.96,14.60,4.50
17250,28.67,6.60,17.25,1.48,15.00,3.74
17500,40.75,2.38,15.00,3.08,18.75,1.30
17750,43.00,1.41,17.67,3.68,19.50,2.96
18000,38.25,2.28,15.75,3.27,21.33,2.05
18250,35.00,3.00,19.75,1.30,13.50,6.10
18500,33.75,4.92,17.50,3.35,13.50,5.17
18750,36.25,5.97,15.25,3.49,18.50,2.69
19000,41.50,1.50,16.75,2.49,15.50,5.12
19250,34.75,3.70,20.33,5.19,16.67,3.68
19500,34.50,1.50,21.25,1.79,12.25,4.71
19750,30.25,8.58,16.00,3.67,15.25,0.43
20000,38.75,2.17,18.33,2.05,17.00,1.41
20250,43.00,1.00,19.25,1.79,17.00,4.18
20500,37.25,1.30,19.00,3.54,21.25,1.09
20750,34.00,1.41,20.75,0.43,11.67,1.25
21000,32.75,6.34,3.00,0.00,16.50,1.50
21250,39.67,0.94,12.67,8.26,18.25,2.17
21500,42.50,0.87,15.50,3.28,17.75,6.94
21750,39.50,2.29,18.00,3.54,19.25,3.70
22000,34.50,3.35,18.75,0.43,16.50,4.50
22250,32.25,8.17,18.25,3.90,14.00,3.00
22500,36.00,5.24,14.50,4.03,17.75,3.49
22750,40.75,2.17,15.75,1.48,16.25,2.05
23000,35.25,3.27,18.75,6.14,16.75,2.28
23250,34.75,2.17,18.67,2.49,9.50,0.50
23500,30.00,4.55,18.25,1.64,17.33,0.94
23750,34.33,3.09,15.00,2.45,17.00,1.22
24000,41.25,1.30,15.75,1.48,19.50,1.50
24250,40.25,4.92,16.00,3.74,20.00,3.08
24500,33.75,2.49,21.00,0.00,15.33,2.87
24750,32.00,1.00,18.67,1.70,12.50,4.97
25000,30.00,5.35,16.50,2.69,17.00,1.41
25250,40.25,1.79,12.50,2.69,19.75,1.48
25500,43.67,1.25,17.33,3.86,20.33,0.94
25750,36.75,3.56,20.25,3.70,15.75,3.77
26000,36.25,0.43,19.25,1.30,12.50,3.77
26250,31.75,5.36,16.25,1.09,18.00,1.22
26500,38.25,2.49,13.75,3.11,19.75,1.09
26750,42.00,1.41,16.00,3.08,22.00,1.22
27000,34.50,4.97,16.50,4.03,15.25,3.96
27250,35.50,1.50,20.00,1.41,13.33,3.68
27500,33.00,4.24,14.00,2.83,14.50,2.60
27750,39.25,1.79,7.67,2.05,8.67,3.40
28000,41.75,1.79,19.50,2.06,13.00,2.45
28250,35.25,4.26,14.00,0.82,15.67,4.03
28500,34.75,1.79,20.50,1.50,15.50,1.50
28750,30.67,6.55,15.33,5.25,17.00,1.63
29000,35.75,1.79,14.33,1.70,11.75,4.82
29250,42.75,0.83,16.25,2.05,10.00,3.00
29500,43.67,1.25,12.00,4.32,13.00,7.07
29750,37.50,2.69,18.00,2.12,18.00,0.71
30000,36.75,1.30,20.00,4.69,18.00,2.55
30250,35.75,3.19,10.00,2.16,16.67,1.70
30500,39.50,1.50,12.67,5.73,15.25,2.86
30750,42.25,0.83,18.25,1.79,16.67,3.40
31000,36.50,1.50,20.00,2.45,15.00,2.24
31250,35.25,2.49,20.75,2.17,16.50,2.69
31500,35.75,3.90,9.00,4.24,9.33,5.44
31750,40.67,1.25,14.67,3.09,15.00,3.00
32000,43.00,1.41,12.25,5.63,21.00,0.00
32250,34.00,2.83,13.33,1.70,16.25,1.09
32500,34.50,2.06,18.25,2.49,16.50,5.59
32750,36.25,3.90,15.75,4.92,11.75,5.93
33000,36.25,3.27,14.00,3.67,12.33,2.05
33250,42.75,2.28,10.67,0.47,15.33,4.50
33500,42.67,1.70,11.67,6.34,18.67,0.47
33750,34.50,2.60,10.00,3.54,13.75,0.83
34000,33.00,1.20,17.75,2.95,15.80,4.96
34250,31.67,9.10,13.75,5.07,17.00,2.16
34500,36.25,2.17,15.50,1.12,16.25,3.03
34750,43.25,1.09,9.75,5.80,19.00,3.46
35000,35.50,5.50,8.50,3.50,12.25,5.21
35250,33.75,2.49,18.00,0.71,14.75,7.46
35500,34.75,3.03,18.25,8.32,16.33,3.30
35750,36.00,3.24,12.67,7.13,12.33,8.06
36000,40.25,0.83,12.75,3.34,15.00,4.64
36250,41.00,1.41,18.00,2.45,18.00,1.41
36500,35.50,1.50,18.25,3.70,14.00,5.61
36750,34.25,2.77,17.50,6.42,11.00,7.11
37000,34.50,4.39,12.00,4.24,10.00,5.10
37250,40.50,1.12,13.00,2.45,15.25,1.92
37500,43.33,0.94,16.75,3.03,15.33,0.47
37750,37.75,4.60,18.50,4.15,13.00,2.74
38000,36.00,0.00,22.00,0.71,17.67,0.47
38250,35.50,3.04,16.25,6.94,12.00,1.73
38500,34.33,3.09,13.33,4.19,12.00,1.22
38750,41.00,1.58,11.00,3.74,15.50,2.29
39000,43.75,1.30,6.67,4.11,16.67,3.30
39250,34.50,5.59,14.50,1.66,12.00,4.47
39500,33.00,2.12,15.75,4.44,17.00,4.18
39750,32.00,4.90,15.00,3.67,12.00,5.48
40000,37.75,2.05,11.75,1.09,13.50,3.20
40250,42.50,0.50,14.50,3.20,15.25,3.34
40500,39.75,2.49,13.33,3.86,20.00,1.41
40750,36.67,0.94,15.00,4.18,17.00,2.83
41000,35.00,2.83,20.00,2.94,16.67,2.49
41250,35.00,3.39,10.75,2.68,13.50,3.84
41500,40.00,1.87,11.00,0.71,12.75,2.49
41750,44.00,1.22,12.67,3.30,17.25,2.28
42000,35.00,5.43,15.50,2.50,14.75,2.77
42250,33.50,3.57,19.00,1.58,14.50,3.77
42500,35.25,4.55,10.25,1.79,11.75,2.05
42750,40.75,1.30,11.00,3.56,15.00,2.12
43000,43.00,1.00,13.67,4.78,16.75,2.77
43250,31.33,3.68,13.00,1.00,12.33,2.87
43500,34.00,1.41,11.75,4.60,15.00,4.24
43750,33.67,1.70,21.33,0.47,14.33,4.03
44000,29.25,2.59,12.33,2.87,16.50,3.20
44250,38.33,1.89,10.00,4.08,10.75,1.30
44500,42.67,0.94,16.33,2.36,18.75,3.90
44750,34.00,2.83,13.00,4.97,15.25,8.32
45000,33.50,1.50,13.75,3.70,18.50,1.80
45250,35.75,4.44,17.50,5.50,16.00,5.00
45500,33.33,2.05,16.67,1.89,17.25,2.49
