time,avg_rss12,var_rss12,avg_rss13,var_rss13,avg_rss23,var_rss23
8750,29.33,0.47,6.25,0.43,12.00,0.00
9000,29.00,0.00,6.67,0.94,11.75,0.43
9250,29.00,0.00,4.50,0.87,10.50,1.12
9500,29.25,0.43,7.00,0.71,11.50,0.50
9750,29.00,0.00,4.75,1.09,9.50,0.50
10000,29.00,0.00,5.67,0.47,9.50,0.50
10250,28.50,0.50,6.25,0.43,9.25,0.43
10500,28.00,0.00,7.00,0.71,9.25,0.43
10750,28.25,0.43,5.75,1.79,9.50,0.50
11000,28.00,0.00,4.67,0.94,9.50,0.50
11250,28.50,0.50,5.00,0.00,8.33,0.47
11500,28.00,0.00,6.75,0.83,7.25,1.09
11750,28.50,0.50,7.75,0.43,8.00,0.71
12000,28.25,0.43,6.75,1.09,9.33,0.47
12250,27.33,0.47,5.75,1.09,8.50,0.50
12500,28.67,0.47,8.00,2.00,8.33,0.47
12750,28.75,0.83,8.00,1.41,7.00,0.71
13000,28.75,0.83,9.50,1.12,4.00,2.16
13250,30.00,0.00,6.00,0.82,6.25,1.92
13500,29.75,0.43,6.00,3.32,7.00,1.41
13750,29.00,1.00,3.75,2.38,6.67,1.89
14000,29.75,0.43,7.00,3.56,6.00,0.00
14250,29.50,0.50,8.00,4.32,5.00,0.00
14500,30.00,0.00,8.00,2.45,6.75,3.34
14750,29.50,0.50,8.50,0.50,8.75,1.09
15000,30.00,0.00,9.75,2.49,11.50,0.87
15250,29.50,0.50,7.00,1.00,11.00,0.82
15500,29.00,0.00,2.50,0.50,5.25,1.30
15750,29.50,0.50,5.00,1.00,9.25,0.83
16000,29.50,0.50,7.00,0.71,8.50,2.87
16250,29.75,0.43,8.67,1.25,8.50,1.50
16500,29.67,0.47,6.00,0.00,2.33,1.25
16750,29.75,0.43,5.50,2.96,5.25,2.86
17000,30.00,0.00,10.00,1.41,7.00,1.41
17250,30.00,0.00,7.75,2.95,8.75,1.64
17500,30.00,0.00,6.75,3.49,6.50,0.87
17750,29.25,0.43,6.75,2.28,8.00,2.55
18000,29.25,0.43,6.50,2.69,10.75,1.64
18250,29.50,0.50,9.00,2.12,10.50,1.12
18500,29.75,0.43,6.50,1.80,7.50,3.20
18750,29.50,0.50,5.00,0.00,9.67,2.62
19000,30.00,0.00,6.00,1.41,8.33,1.70
19250,29.75,0.43,11.00,2.35,9.50,0.50
19500,30.00,0.00,11.25,1.48,10.00,0.00
19750,30.00,0.00,9.67,3.86,10.00,2.12
20000,30.00,0.00,12.67,2.05,9.00,2.45
20250,30.00,0.00,10.25,2.05,7.75,1.30
20500,29.75,0.43,6.67,5.91,10.50,1.50
20750,30.50,0.87,9.00,1.00,11.00,1.41
21000,32.25,0.83,10.25,1.30,7.75,2.17
21250,32.33,0.47,10.50,1.50,7.33,0.47
21500,30.25,0.43,8.25,1.30,5.67,3.09
21750,33.75,1.30,7.50,2.06,10.50,1.12
22000,35.75,1.79,8.50,2.18,7.50,3.91
22250,33.00,2.45,7.67,4.19,12.25,3.77
22500,24.75,3.11,10.75,1.09,12.00,3.67
22750,30.00,3.08,2.33,0.94,10.25,2.38
23000,29.25,0.83,5.33,0.47,7.25,2.17
23250,29.50,0.87,8.50,1.12,8.25,2.49
23500,28.33,0.94,4.67,3.77,11.50,1.80
23750,28.75,1.64,12.00,0.71,12.50,0.50
24000,29.75,0.83,13.50,1.50,11.50,0.87
24250,35.00,2.74,16.50,0.50,11.75,0.43
24500,42.75,1.92,13.00,2.74,11.00,1.22
24750,44.50,0.50,11.00,2.83,12.75,1.30
25000,45.00,0.00,13.50,1.12,12.25,1.09
25250,45.50,0.87,14.50,0.50,7.25,2.05
25500,46.25,0.83,14.67,0.47,6.67,0.94
25750,47.00,0.71,12.00,0.00,8.75,0.43
26000,48.00,0.00,10.75,1.30,7.50,0.50
26250,48.00,0.00,8.75,0.43,8.00,0.82
26500,48.00,0.00,9.67,0.47,7.25,0.83
26750,48.00,0.00,8.50,1.12,4.50,2.06
27000,48.00,0.00,9.00,1.00,5.50,1.66
27250,48.00,0.00,7.00,1.22,3.50,1.50
27500,48.00,0.00,3.75,1.48,4.67,0.94
27750,48.00,0.00,3.50,0.50,3.33,1.25
28000,48.00,0.00,4.67,0.47,4.50,0.50
28250,48.00,0.00,4.75,0.43,5.00,0.82
28500,48.00,0.00,3.00,0.82,4.50,0.50
28750,48.00,0.00,2.25,0.43,4.25,1.30
29000,48.00,0.00,3.75,1.09,4.25,0.83
29250,48.00,0.00,6.25,0.43,3.50,0.87
29500,48.00,0.00,7.00,0.00,1.33,0.47
29750,48.00,0.00,7.67,0.47,1.00,0.00
30000,48.00,0.00,6.50,0.50,2.50,0.50
30250,48.00,0.00,6.00,0.00,3.00,0.82
30500,48.00,0.00,5.50,0.50,3.50,1.12
30750,48.00,0.00,6.00,0.00,2.75,0.83
31000,48.00,0.00,6.00,0.00,3.25,0.43
31250,48.00,0.00,6.00,0.00,3.00,0.71
31500,48.00,0.00,4.50,1.12,3.00,0.71
31750,48.00,0.00,3.25,0.43,2.50,0.50
32000,48.00,0.00,4.00,0.00,2.67,1.25
32250,48.00,0.00,4.25,0.43,4.67,0.47
32500,48.00,0.00,5.00,0.00,3.50,0.50
32750,48.00,0.00,5.00,0.00,4.00,0.82
33000,48.00,0.00,4.00,0.00,4.00,0.00
33250,48.25,0.43,3.67,0.47,4.00,0.82
33500,48.00,0.00,3.50,0.50,4.00,1.00
33750,48.00,0.00,3.50,0.50,4.50,0.50
34000,48.00,0.00,4.00,0.00,4.33,0.94
34250,48.00,0.00,4.75,0.43,4.67,0.47
34500,48.00,0.00,5.00,0.00,3.67,0.94
34750,48.00,0.00,4.75,0.83,4.33,0.47
35000,48.00,0.00,6.00,0.00,4.25,0.83
35250,48.00,0.00,6.00,0.00,4.33,1.25
35500,48.00,0.00,6.00,0.00,5.00,0.00
35750,48.00,0.00,6.25,0.43,4.75,1.09
36000,48.00,0.00,6.00,0.00,4.50,1.12
36250,48.00,0.00,6.25,0.43,4.75,0.83
36500,48.00,0.00,7.00,0.00,5.50,0.87
36750,48.00,0.00,7.00,0.00,4.50,0.50
37000,48.00,0.00,7.25,0.43,5.25,0.83
37250,48.00,0.00,7.33,0.47,5.33,0.47
37500,48.00,0.00,7.25,0.43,5.25,0.83
37750,48.00,0.00,7.25,0.43,5.67,0.47
38000,48.00,0.00,7.75,0.43,5.00,0.71
38250,48.00,0.00,7.67,0.47,5.25,0.83
38500,48.00,0.00,7.50,0.50,5.75,0.43
38750,48.00,0.00,7.50,0.50,5.25,0.83
39000,48.00,0.00,7.00,0.00,5.25,1.09
39250,48.00,0.00,6.75,0.43,5.50,0.50
39500,48.00,0.00,7.00,0.00,5.50,0.50
39750,48.00,0.00,6.00,0.00,5.25,0.83
40000,48.00,0.00,6.00,0.00,5.75,0.43
40250,48.00,0.00,6.50,0.50,6.00,0.00
40500,48.00,0.00,6.75,0.43,5.75,0.43
40750,48.00,0.00,7.00,0.00,5.00,0.71
41000,48.00,0.00,7.00,0.00,5.25,0.83
41250,48.00,0.00,7.50,0.50,5.25,0.83
41500,48.00,0.00,7.00,0.00,5.50,0.50
41750,48.00,0.00,6.75,0.43,4.75,0.83
42000,48.00,0.00,7.00,0.00,4.50,0.50
42250,48.00,0.00,6.25,0.43,4.50,0.50
42500,48.00,0.00,6.00,0.00,5.00,0.00
42750,48.00,0.00,5.75,0.43,5.00,0.71
43000,48.00,0.00,6.00,0.00,3.33,0.47
43250,48.00,0.00,6.75,0.43,3.67,1.25
43500,48.00,0.00,7.00,0.00,3.50,0.50
43750,48.00,0.00,7.25,0.43,3.75,1.30
44000,48.00,0.00,7.75,0.43,3.75,0.83
44250,48.00,0.00,8.00,0.00,3.50,0.87
44500,48.00,0.00,8.50,0.50,3.00,0.82
44750,48.00,0.00,8.00,0.00,3.25,1.30
45000,48.00,0.00,7.50,0.50,3.75,0.83
45250,48.00,0.00,7.00,0.00,5.00,0.00
45500,48.00,0.00,6.75,0.43,5.25,0.83
45750,48.00,0.00,6.00,0.00,5.25,0.83
46000,48.00,0.00,6.00,0.00,6.00,0.00
46250,48.00,0.00,6.33,0.47,5.25,0.43
46500,48.00,0.00,7.00,0.00,4.00,0.71
46750,48.00,0.00,7.00,0.00,4.25,0.43
47000,48.00,0.00,7.00,0.00,3.75,0.83
47250,48.00,0.00,7.50,0.50,3.75,0.43
47500,48.00,0.00,8.00,0.00,4.00,1.00
47750,48.00,0.00,8.00,0.00,3.50,0.50
48000,48.00,0.00,8.00,0.00,3.50,0.50
48250,48.00,0.00,8.00,0.00,3.00,0.82
48500,48.00,0.00,8.00,0.00,4.00,1.00
48750,48.00,0.00,7.25,0.43,4.00,1.22
49000,48.00,0.00,7.00,0.00,4.33,0.94
49250,48.00,0.00,7.00,0.00,4.25,1.09
49500,48.00,0.00,6.50,0.87,4.50,1.12
49750,48.00,0.00,5.25,0.43,4.75,0.43
50000,48.00,0.00,5.00,0.00,4.00,0.82
50250,48.00,0.00,5.50,0.50,4.67,1.25
50500,48.00,0.00,5.00,0.00,5.25,0.83
50750,48.00,0.00,5.25,0.43,5.75,0.43
51000,48.00,0.00,5.75,0.43,6.25,0.43
51250,48.00,0.00,6.50,0.50,6.00,0.71
51500,48.00,0.00,7.25,0.43,5.75,0.43
51750,48.00,0.00,8.00,0.00,5.33,0.94
52000,48.00,0.00,8.25,0.43,5.33,0.94
52250,48.00,0.00,9.00,0.00,5.33,0.47
52500,48.00,0.00,8.33,0.47,5.25,0.43
52750,48.00,0.00,8.00,0.00,4.75,0.83
53000,48.00,0.00,8.00,0.00,5.25,0.43
53250,48.00,0.00,8.00,0.00,4.75,0.83
53500,48.00,0.00,8.75,0.43,4.75,0.83
53750,48.00,0.00,8.25,0.43,3.67,0.47
54000,48.00,0.00,8.75,0.43,3.67,0.47
54250,48.00,0.00,10.50,0.50,2.00,0.00
54500,48.00,0.00,9.75,0.83,1.00,0.00
54750,48.00,0.00,8.75,0.43,1.00,0.00
55000,48.00,0.00,8.50,0.50,6.00,0.00
55250,48.00,0.00,9.00,0.00,3.50,1.50
55500,48.00,0.00,8.25,0.43,2.00,1.00
55750,48.00,0.00,8.00,0.00,2.33,1.25
56000,48.00,0.00,8.00,0.00,1.00,0.00
56250,48.00,0.00,7.25,0.43,0.00,0.00
56500,48.00,0.00,7.25,0.43,2.00,0.00
56750,48.00,0.00,8.50,0.50,1.00,0.00
57000,48.00,0.00,9.00,1.00,6.00,0.00
57250,48.00,0.00,9.00,0.00,3.50,0.50
57500,48.00,0.00,9.00,0.00,2.25,1.09
57750,48.00,0.00,8.33,0.47,2.50,0.50
58000,48.00,0.00,7.50,0.50,5.50,0.50
58250,48.00,0.00,7.75,0.43,5.00,0.71
58500,48.00,0.00,7.50,0.50,4.67,1.25
58750,48.00,0.00,5.67,0.47,5.00,1.00
59000,48.00,0.00,6.33,1.25,4.25,0.43
59250,48.00,0.00,7.67,1.25,4.75,2.38
59500,48.00,0.00,5.50,2.50,2.33,0.94
59750,48.00,0.00,7.33,1.25,4.00,0.82
60000,48.00,0.00,10.50,0.87,5.00,0.00
60250,48.00,0.00,10.75,0.83,0.00,0.00
60500,48.00,0.00,9.33,0.94,1.00,0.00
60750,48.00,0.00,10.00,1.41,2.00,0.00
61000,48.00,0.00,8.00,0.71,4.50,1.50
61250,48.00,0.00,6.25,2.68,5.00,0.82
61500,48.00,0.00,6.50,1.50,4.00,2.16
61750,48.00,0.00,4.50,1.66,1.00,0.00
62000,48.33,0.47,2.33,1.25,3.00,1.87
62250,48.00,0.00,6.67,2.05,3.75,3.11
62500,48.25,0.43,11.00,0.71,10.00,1.58
62750,48.00,0.00,7.67,2.62,8.00,2.45
63000,48.25,0.83,6.25,2.17,6.00,2.00
63250,48.00,0.00,10.25,1.48,3.00,0.00
63500,48.00,0.00,7.50,2.29,3.67,3.77
63750,48.00,0.00,5.50,2.87,3.75,2.77
64000,48.33,0.47,10.67,0.94,0.00,0.00
64250,48.00,0.00,9.00,0.71,3.67,1.25
64500,48.00,0.00,6.33,0.47,7.33,2.49
64750,48.00,0.00,6.00,1.00,6.25,0.43
65000,48.00,0.00,4.00,1.41,2.00,1.00
65250,48.00,0.00,5.50,3.20,4.33,2.36
65500,48.00,0.00,7.00,1.22,4.75,1.30
65750,48.00,0.00,7.00,0.71,3.00,0.82
66000,48.00,0.00,7.50,1.12,2.00,0.82
66250,48.00,0.00,8.00,1.00,1.00,0.00
66500,48.00,0.00,7.50,1.50,1.00,0.00
66750,48.00,0.00,7.25,1.48,2.00,0.00
67000,48.00,0.00,6.75,1.48,2.00,1.00
67250,48.00,0.00,7.50,1.12,4.50,0.50
67500,48.00,0.00,6.33,0.94,0.00,0.00
67750,48.00,0.00,6.25,0.83,2.00,0.00
68000,48.00,0.00,6.67,0.94,6.00,0.00
68250,48.00,0.00,9.50,0.87,3.00,0.00
68500,48.00,0.00,9.00,0.82,2.00,0.82
68750,48.00,0.00,7.00,0.71,4.00,2.00
69000,48.00,0.00,7.00,0.71,3.75,0.43
69250,48.00,0.00,7.00,0.71,2.67,0.94
69500,48.00,0.00,9.25,0.43,1.67,0.94
69750,48.00,0.00,9.75,0.43,1.50,0.50
70000,48.00,0.00,9.25,0.43,1.33,0.47
70250,48.00,0.00,9.50,0.50,1.00,0.00
70500,48.00,0.00,10.25,0.43,3.00,0.00
70750,48.00,0.00,10.67,0.47,2.00,0.00
71000,48.00,0.00,10.75,0.43,1.50,0.50
71250,48.00,0.00,10.25,0.43,1.50,0.50
71500,48.00,0.00,10.00,0.00,1.00,0.00
71750,48.00,0.00,9.67,0.47,1.00,0.00
72000,48.00,0.00,9.75,0.43,2.00,0.00
72250,48.00,0.00,9.50,0.50,1.50,0.50
72500,48.00,0.00,9.50,0.50,1.33,0.47
72750,48.00,0.00,9.25,0.43,1.75,0.43
73000,48.00,0.00,9.25,0.43,1.67,0.47
73250,48.00,0.00,9.00,0.00,2.00,0.82
73500,48.00,0.00,8.50,0.50,2.00,1.00
73750,48.00,0.00,8.50,0.50,1.75,0.83
74000,48.00,0.00,8.33,0.47,2.00,0.00
74250,48.00,0.00,8.00,0.00,2.33,0.47
74500,48.00,0.00,7.25,0.43,3.25,0.43
74750,48.00,0.00,7.00,0.00,4.00,0.00
75000,48.00,0.00,7.00,0.00,3.00,0.00
75250,48.00,0.00,7.00,0.00,2.00,0.71
75500,48.00,0.00,7.00,0.00,2.50,0.50
75750,48.00,0.00,6.75,0.43,2.67,0.47
76000,48.00,0.00,6.00,0.00,2.50,0.50
76250,48.00,0.00,6.25,0.43,2.67,0.47
76500,48.00,0.00,6.50,0.50,2.00,0.00
76750,48.00,0.00,6.50,0.50,1.75,0.83
77000,48.00,0.00,6.00,0.00,2.33,0.47
77250,48.00,0.00,6.00,0.00,2.00,0.00
77500,48.00,0.00,6.00,0.00,2.50,1.50
77750,48.00,0.00,6.00,0.00,3.00,0.00
78000,48.00,0.00,5.50,0.50,3.00,0.00
78250,48.00,0.00,6.33,0.47,1.50,0.50
78500,48.00,0.00,6.25,0.43,1.50,0.50
78750,48.00,0.00,6.75,0.43,1.67,0.47
79000,48.00,0.00,6.00,0.00,2.25,0.83
79250,48.00,0.00,7.00,0.00,2.25,0.83
79500,48.00,0.00,6.25,0.43,2.25,1.30
79750,48.00,0.00,6.33,0.47,2.00,0.00
80000,48.00,0.00,6.00,0.00,1.50,0.50
80250,48.00,0.00,5.50,0.50,2.00,0.00
80500,48.00,0.00,5.25,0.43,2.00,0.71
80750,48.00,0.00,5.00,0.00,3.50,0.50
81000,48.00,0.00,5.00,0.00,1.75,0.43
81250,48.00,0.00,6.00,0.82,2.50,1.12
81500,48.00,0.00,5.25,0.43,2.25,0.83
81750,48.00,0.00,5.25,0.43,2.50,0.87
82000,48.00,0.00,5.00,0.00,2.50,1.50
82250,48.00,0.00,5.00,0.00,2.33,0.47
82500,48.00,0.00,5.00,0.00,2.00,1.00
82750,48.00,0.00,5.33,0.47,0.00,0.00
83000,48.00,0.00,5.75,0.43,2.00,0.00
83250,48.00,0.00,6.25,0.43,2.33,1.25
83500,48.00,0.00,6.00,0.00,2.00,0.82
83750,48.00,0.00,6.25,0.43,2.00,0.00
84000,48.00,0.00,6.00,0.00,2.00,0.00
84250,48.00,0.00,5.75,0.43,2.67,0.47
84500,48.00,0.00,6.00,0.00,1.75,0.83
84750,48.00,0.00,5.50,0.50,2.00,1.00
85000,48.00,0.00,5.75,0.43,2.00,0.82
85250,48.00,0.00,5.25,0.43,2.50,0.50
85500,48.00,0.00,5.00,0.00,2.50,0.50
85750,48.00,0.00,5.25,0.43,2.50,0.50
86000,48.00,0.00,5.00,0.00,2.50,0.50
86250,48.00,0.00,6.00,0.71,1.75,0.43
86500,48.00,0.00,5.75,0.43,2.67,0.47
86750,48.00,0.00,5.50,0.50,1.33,0.47
87000,48.00,0.00,5.50,0.50,1.75,0.83
87250,48.00,0.00,6.00,0.00,1.75,0.43
87500,48.00,0.00,5.75,0.43,1.75,0.83
87750,48.00,0.00,5.25,0.43,2.00,0.00
88000,48.00,0.00,5.50,0.50,1.33,0.47
88250,48.00,0.00,6.00,0.00,2.00,0.00
88500,48.00,0.00,5.00,0.00,2.00,0.00
88750,48.00,0.00,5.00,0.00,2.33,0.47
89000,48.00,0.00,5.00,0.00,2.00,0.82
89250,48.00,0.00,5.00,0.00,2.00,1.00
89500,48.00,0.00,5.00,0.00,1.67,0.94
89750,48.00,0.00,4.25,0.43,2.50,0.50
90000,48.00,0.00,4.50,0.50,2.00,0.00
90250,48.00,0.00,4.75,0.43,1.75,0.43
90500,48.00,0.00,4.67,0.47,2.50,0.50
90750,48.00,0.00,5.00,0.00,2.00,0.00
91000,48.00,0.00,5.25,0.43,2.50,0.50
91250,48.00,0.00,5.00,0.00,1.00,0.00
91500,48.00,0.00,5.00,0.00,1.00,0.00
91750,48.00,0.00,5.00,0.00,1.00,0.00
92000,48.00,0.00,4.67,0.47,2.00,0.00
92250,48.00,0.00,5.00,0.00,2.00,0.82
92500,48.00,0.00,4.67,0.94,1.50,0.50
92750,48.00,0.00,4.75,0.43,2.00,1.00
93000,48.00,0.00,4.67,0.47,2.00,0.00
93250,48.00,0.00,4.75,0.43,1.67,0.94
93500,48.00,0.00,4.67,0.47,1.50,0.50
93750,48.00,0.00,5.33,0.47,3.00,0.00
94000,48.00,0.00,5.75,0.43,1.67,0.94
94250,48.00,0.00,6.50,0.50,1.00,0.00
94500,48.00,0.00,6.25,0.43,2.50,0.50
94750,48.00,0.00,5.50,0.50,2.00,0.82
95000,48.00,0.00,5.25,0.43,1.75,0.43
95250,48.00,0.00,6.00,0.00,0.00,0.00
95500,48.00,0.00,6.00,0.00,0.00,0.00
95750,48.00,0.00,5.38,0.49,2.43,0.82
96000,48.00,0.00,5.38,0.49,2.43,0.82
96250,48.00,0.00,6.00,0.00,2.00,0.00
96500,48.00,0.00,5.50,0.50,2.00,0.00
96750,48.00,0.00,5.50,0.50,2.33,1.25
97000,48.00,0.00,6.00,0.00,2.33,0.47
97250,48.00,0.00,5.50,0.50,1.67,0.94
97500,48.00,0.00,6.33,0.47,1.50,0.50
97750,48.00,0.00,6.75,0.43,1.00,0.00
98000,48.00,0.00,7.00,0.00,1.00,0.00
98250,48.00,0.00,7.00,0.00,1.00,0.00
98500,48.00,0.00,6.00,0.00,1.33,0.47
98750,48.00,0.00,5.67,0.47,1.00,0.00
99000,48.00,0.00,5.67,0.47,2.00,0.00
99250,48.00,0.00,5.75,0.43,2.00,0.82
99500,48.00,0.00,6.00,0.00,1.00,0.00
99750,48.00,0.00,6.33,0.47,1.00,0.00
100000,48.00,0.00,6.25,0.43,1.00,0.00
100250,48.00,0.00,6.00,0.00,1.00,0.00
100500,48.00,0.00,6.25,0.43,1.00,0.00
100750,48.00,0.00,6.00,0.00,1.00,0.00
101000,48.00,0.00,5.75,0.43,1.00,0.00
101250,48.00,0.00,6.00,0.71,1.00,0.00
101500,48.00,0.00,6.00,0.00,1.00,0.00
101750,48.00,0.00,6.00,0.00,1.00,0.00
102000,48.00,0.00,6.00,0.82,4.50,1.50
102250,48.00,0.00,8.00,0.71,4.40,0.80
102500,48.00,0.00,9.00,0.00,4.50,1.12
102750,48.00,0.00,9.50,0.50,4.00,0.82
103000,48.00,0.00,9.33,0.47,2.67,0.47
103250,48.00,0.00,9.00,0.00,3.33,0.47
103500,48.00,0.00,8.50,0.50,4.00,0.82
103750,48.00,0.00,7.33,0.47,3.00,0.00
104000,48.00,0.00,6.75,0.43,1.00,0.00
104250,48.00,0.00,5.75,0.43,3.00,0.00
104500,48.00,0.00,5.67,0.47,1.50,0.50
104750,48.00,0.00,5.75,0.43,2.00,0.00
105000,48.00,0.00,6.00,0.00,1.50,0.87
105250,48.00,0.00,6.25,0.43,1.33,0.47
105500,48.00,0.00,6.25,0.43,1.00,0.00
105750,48.00,0.00,6.25,0.43,1.33,0.47
106000,48.00,0.00,6.25,0.43,1.33,0.47
106250,48.00,0.00,6.00,0.00,1.75,0.83
106500,48.00,0.00,6.00,0.00,3.00,0.00
106750,48.00,0.00,6.00,0.00,1.50,0.50
107000,48.00,0.00,5.67,0.47,2.00,0.00
107250,48.00,0.00,6.00,0.00,1.75,0.83
107500,48.00,0.00,6.00,0.00,3.00,0.00
107750,48.00,0.00,6.00,0.00,2.33,0.47
108000,48.00,0.00,5.67,0.47,2.00,0.71
108250,48.00,0.00,6.00,0.00,2.00,0.82
108500,48.00,0.00,6.25,0.43,2.33,0.47
108750,48.00,0.00,7.00,0.00,2.75,0.83
109000,48.00,0.00,6.00,0.00,2.25,0.83
109250,48.00,0.00,7.00,0.00,2.33,0.94
109500,48.00,0.00,7.00,0.71,2.50,0.50
109750,48.00,0.00,6.25,0.43,3.33,1.25
110000,48.00,0.00,7.00,0.00,3.00,0.00
110250,48.00,0.00,7.00,0.00,2.50,1.12
110500,48.00,0.00,7.33,0.47,4.00,0.00
110750,48.00,0.00,7.00,0.71,2.00,1.00
111000,48.00,0.00,6.25,0.43,1.50,0.50
111250,48.00,0.00,6.25,0.43,1.67,0.47
111500,48.00,0.00,6.00,0.00,1.50,0.50
111750,48.00,0.00,5.67,0.47,1.00,0.00
112000,48.00,0.00,6.00,0.00,2.00,0.82
112250,48.00,0.00,5.50,0.50,2.00,0.00
112500,48.00,0.00,5.75,0.43,1.00,0.00
112750,48.00,0.00,5.25,0.43,1.25,0.43
113000,48.00,0.00,6.25,0.83,2.33,0.94
113250,48.00,0.00,6.50,0.50,1.67,0.94
113500,48.00,0.00,6.75,0.43,2.00,1.00
113750,48.00,0.00,6.00,0.00,1.00,0.00
114000,48.00,0.00,6.00,0.00,1.00,0.00
114250,48.00,0.00,6.00,0.00,1.00,0.00
114500,48.00,0.00,6.00,0.00,1.00,0.00
114750,48.00,0.00,5.67,0.47,1.33,0.47
115000,48.00,0.00,5.67,0.47,1.00,0.00
115250,48.00,0.00,5.25,0.43,2.00,0.00
115500,48.00,0.00,6.25,0.83,2.00,0.82
115750,48.00,0.00,6.25,0.43,2.00,0.00
116000,48.00,0.00,6.50,0.50,1.67,0.94
116250,48.00,0.00,6.00,0.71,1.25,0.43
116500,48.00,0.00,6.00,0.00,1.00,0.00
116750,48.00,0.00,5.75,0.43,1.00,0.00
117000,48.00,0.00,5.33,0.47,1.00,0.00
117250,48.00,0.00,5.00,0.00,1.60,0.49
117500,48.00,0.00,4.67,0.47,1.33,0.47
117750,48.00,0.00,4.75,0.43,2.00,0.00
118000,48.00,0.00,5.00,0.00,1.50,0.50
118250,48.00,0.00,5.00,0.00,1.00,0.00
118500,48.00,0.00,5.00,0.00,1.67,0.94
118750,48.00,0.00,5.00,0.00,1.75,0.43
119000,48.00,0.00,5.25,0.43,2.33,0.47
119250,48.00,0.00,6.00,0.00,2.00,0.82
119500,48.00,0.00,6.00,0.00,2.33,0.47
119750,48.00,0.00,6.00,0.00,2.00,0.00
0,48.00,0.00,6.25,0.43,2.00,0.71
250,48.00,0.00,6.00,0.00,1.67,0.94
500,48.00,0.00,6.00,0.00,2.00,1.00
750,48.00,0.00,5.25,0.43,2.67,0.94
1000,48.00,0.00,5.50,0.50,2.00,0.82
1250,48.00,0.00,6.25,0.43,1.33,0.47
1500,48.00,0.00,6.33,0.47,1.00,0.00
1750,48.00,0.00,6.25,0.43,1.50,0.50
2000,48.00,0.00,6.00,0.00,2.00,0.82
2250,48.00,0.00,6.00,0.00,1.50,0.50
2500,48.00,0.00,6.00,0.00,1.67,0.94
2750,48.00,0.00,6.00,0.00,2.00,0.82
3000,48.00,0.00,5.67,0.47,2.00,1.00
3250,48.00,0.00,5.00,0.00,1.75,0.83
3500,48.00,0.00,5.25,0.43,2.67,0.94
3750,48.00,0.00,5.00,0.00,1.75,0.83
4000,48.00,0.00,5.00,0.00,2.25,0.83
4250,48.00,0.00,5.00,0.00,2.00,0.82
4500,48.00,0.00,5.25,0.43,2.00,0.71
4750,48.00,0.00,6.00,0.00,1.25,0.43
5000,48.00,0.00,6.00,0.00,1.75,0.83
5250,48.00,0.00,6.00,0.00,1.50,0.50
5500,48.00,0.00,6.00,0.00,2.00,0.82
5750,48.00,0.00,6.00,0.00,1.00,0.00
6000,48.00,0.00,6.00,0.00,1.33,0.47
6250,48.00,0.00,5.67,0.47,1.00,0.00
6500,48.00,0.00,5.75,0.43,1.00,0.00
6750,48.00,0.00,5.75,0.43,1.50,0.50
7000,48.00,0.00,5.75,0.43,1.33,0.47
7250,48.00,0.00,5.50,0.50,2.50,0.50
7500,48.00,0.00,5.75,0.43,2.00,0.82
7750,48.00,0.00,5.67,0.47,1.50,0.50
8000,48.00,0.00,5.75,0.43,2.50,0.50
8250,48.00,0.00,6.25,0.43,1.00,0.00
8500,48.00,0.00,6.25,0.43,2.00,0.00
8750,48.00,0.00,6.00,0.00,2.67,1.25
9000,48.00,0.00,6.75,0.43,4.33,0.47
9250,48.00,0.00,7.00,0.00,4.25,0.83
9500,48.00,0.00,6.50,0.50,3.00,0.71
9750,48.00,0.00,6.25,0.43,2.00,0.00
10000,48.00,0.00,5.67,0.47,1.00,0.00
10250,48.00,0.00,6.33,0.47,4.00,0.82
10500,48.00,0.00,6.50,0.50,3.50,1.80
10750,48.00,0.00,6.50,0.50,2.00,0.00
11000,48.00,0.00,8.25,0.43,1.50,0.50
11250,48.00,0.00,8.50,0.50,1.00,0.00
11500,48.00,0.00,7.00,0.00,1.25,0.43
11750,48.00,0.00,7.00,0.00,2.00,0.00
12000,48.00,0.00,6.50,0.50,3.67,0.47
12250,48.00,0.00,5.75,0.43,4.50,1.12
12500,48.00,0.00,5.50,0.50,3.75,0.43
12750,48.00,0.00,6.00,0.00,4.00,0.82
13000,48.00,0.00,5.75,0.43,4.00,1.22
13250,48.00,0.00,6.00,0.00,4.00,0.82
13500,48.00,0.00,6.00,0.00,3.33,0.47
13750,48.00,0.00,6.25,0.43,2.75,0.43
14000,48.00,0.00,6.25,0.43,3.00,0.00
14250,48.00,0.00,5.33,0.47,2.25,0.83
14500,48.00,0.00,6.50,0.50,2.50,0.50
14750,48.00,0.00,6.50,0.50,3.00,1.41
15000,48.00,0.00,6.50,0.50,4.75,0.83
15250,48.00,0.00,6.00,0.00,5.25,0.83
15500,48.00,0.00,6.00,0.00,4.25,1.30
15750,48.00,0.00,6.00,0.00,4.00,1.00
16000,48.00,0.00,6.50,0.50,4.00,0.00
16250,48.00,0.00,6.75,0.43,4.50,0.87
16500,48.00,0.00,7.00,0.00,4.25,0.83
16750,48.00,0.00,6.75,0.43,4.25,0.83
17000,48.00,0.00,6.50,0.50,4.33,0.94
17250,48.00,0.00,6.50,0.50,4.00,0.00
17500,48.00,0.00,6.25,0.43,4.00,1.22
17750,48.00,0.00,6.25,0.43,4.25,0.83
